Username,Create time,teks
ruhulanakgaul,Tue Feb 18 13:55:22 +0000 2025,Dalam RUU Kejaksaan yang kontroversial terdapat pasal yang yang membuat Jaksa Agung punya kewenangan super untuk melindungi koruptor atau bahkan menghentikan penyidikan terhadap jaksa yang bermasalah. Penegakan hukum di Indonesia ini juga semakin gelap! #IndonesiaGelap https://t.co/Ls9H4czL1q
remotivi,Mon Feb 17 10:20:35 +0000 2025,Aksi #IndonesiaGelap adalah suara yang menolak ketidakadilan menuntut kajian ulang atas keputusan yang menggelapkan harapan. Selamat berjuang teman-teman. Masa depan harus terang untuk semua bukan sebagian saja. https://t.co/TkrnragLW2
marlina_idha,Mon Feb 17 10:34:10 +0000 2025,Tagar Indonesia Gelap jadi Tajuk Aksi Mahasiswa Hari ini: Mewakilkan Kekhawatiran Nasib Bangsa #IndonesiaGelap https://t.co/k66kTLELeX
ABjodohComeback,Tue Feb 18 13:46:09 +0000 2025,Pengalihan isu #IndonesiaGelap Sekali kali kasih Rakyat himbauan yg menyenangkan contohnya mendagri himbau masyarakat untuk tidak menaikkan harga sembako jelang ramadhan dan hari besar semua agama. Tapi kok mendagri urusin sembako pulak Indonesia gelap lah jadinya. https://t.co/8SD0IDZgrV
neVerAl0nely,Tue Feb 18 16:56:31 +0000 2025,AKSI mahasiswa Indonesia gelap MALANG 18.02.25 https://t.co/LzqjzE8uOZ
knpharuspeduli,Tue Feb 18 05:06:08 +0000 2025,Panggilan untuk ikut cuti &amp; turun tgl 21 Februari nanti #IndonesiaGelap! Yuk kita sama-sama tunjukkan kalau semua masyarakat Indonesia udah capek dengan kebijakan jelek pemerintah. Kami mau ajak juga untuk bikin poster bareng lagi di: https://t.co/iiYZ8HuskK cc
SerieA_Lawas,Tue Feb 18 13:23:45 +0000 2025,Gelap. Kaya Indonesia saat ini. https://t.co/EqUxqIRwO6
DedynurPalakka,Tue Feb 18 16:15:08 +0000 2025,Seperti halnya Indonesia Darurat yang dahulu membakar emosi namun perlahan padam tanpa jejak nyata Indonesia Gelap pun tampaknya akan bernasib serupa nyaring di awal senyap di ujung. Seruan ini lahir dari kekecewaan dijadikan bendera perlawanan oleh mereka yang tak siap https://t.co/4Ei4CXoOjJ
RanggaWidigda,Mon Feb 17 10:36:10 +0000 2025,#IndonesiaGelap seharusnya jadi tamparan yang sangat keras untuk pemerintah. Belom ada setahun menjabat mereka udah berhasil bikin masyarakat pesimis sama masa depan bangsa. https://t.co/L46trfFiyF
asumsico,Tue Feb 18 03:11:36 +0000 2025,Berikut sejumlah tuntutan massa aksi 'Indonesia Gelap' terhadap pemerintah. Pemerintah dituntut segera melakukan langkah nyata untuk mengatasi berbagai permasalahan yang ada. Mahasiswa menegaskan akan menggelar aksi lanjutan jika tuntutan tidak dipenuhi. Selengkapnya. â¤µï¸ https://t.co/5TQ4TyW8s9
yusuf_dumdum,Mon Feb 17 12:51:18 +0000 2025,Aksi #IndonesiaGelap hari ini bikin merinding. Jangan sampai ada yang merasa paling digdaya dan menghalalkan segala. Kekuatan terbesar adalah di tangan rakyat. Jangan pernah mengabaikan suara rakyat. https://t.co/Dwdpx8yzxQ
Metro_TV,Mon Feb 17 15:14:56 +0000 2025,Mahasiswa yang tergabung dalam Badan Eksekutif Mahasiswa Seluruh ndonesia melakukan aksi demonstrasi #IndonesiaGelap di kawasan Patung Kuda Senin (17/2/2025). Aksi ini bertujuan meminta pertanggung jawaban pemerintah atas kebijakan-kebijakan yang semakin menyengsarakan rakyat. https://t.co/70lUSkokGu
MangAdangOge,Tue Feb 18 12:23:02 +0000 2025,Indonesia gelap Krisis hutan krisis air krisis ekonomi krisis kepemimpinan krisis adab seorang pemimpin
vierarien,Tue Feb 18 13:55:07 +0000 2025, tidak ada Indonesia gelap jangan membelokkan yang sebenarnya ... [berbisik lirih] ...ndasmu
_terpschore,Tue Feb 18 17:40:26 +0000 2025,Indonesia gelap indonesia gelap hidup gue dri dlu juga gelap udahan
dzul_fiqoor,Mon Feb 17 08:15:43 +0000 2025,Belakangan ini tiap buka X rasanya mau bubar ini negeri. Tentu saja karena polemik yang datang silih berganti. Sebagai warga sipil biasa yang hari tidak turun ikut aksi #IndonesiaGelap #daruratindonesia Yang bisa kulakukan hanya menuliskan unek unek di kepala. Lengkapnya https://t.co/daRUyymr1w
SIMJKYZ,Tue Feb 18 12:14:25 +0000 2025,INDONESIA GELAP #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap https://t.co/X3EXbjRTxf
WaliAlbanjary,Tue Feb 18 12:27:59 +0000 2025,@CNNIndonesia Indonesia gelap gulita https://t.co/reH7jkaQ83
elsaday__,Mon Feb 17 01:56:50 +0000 2025,Negeri ini sudah dilanda wabah kebohongan dan setiap pejabat yang bohong dianggap hal biasa biasa saja. Bilangnya bulan Oktober 2024 sekarang sudah Febuari 2005 kok nggak ada tuh #IndonesiaGelap https://t.co/OFKOvYyiqk
barengwarga,Mon Feb 17 08:17:04 +0000 2025,#IndonesiaGelap PAPUA menolak MBG dan menuntut pendidikan gratis. dipaksa bubar parcok.
Zuttomayonise,Tue Feb 18 03:19:35 +0000 2025,@MSMujab22 Bertepatan juga dengan Kamisan. Siapin lah payung hitam sebagai simbol Indonesia Gelap.
endanghidayat,Tue Feb 18 21:20:42 +0000 2025,Mengolok-olok orang pinter akal sehat. Tahunya merasa pinter nipu rakyat. Efisiensi ndasmuu. Indonesia gelap.
KontraS,Tue Feb 18 10:19:24 +0000 2025,#IndonesiaGelap adalah situasi nyata saat Negara dipimpin oleh sosok yang punya sejarah gelap karena diduga kuat terlibat dalam kejahatan kemanusiaan. Tugas bagi kita semua untuk bisa melawannya sehingga menjadi cahaya bagi Indonesia. Jangan Diam! LAWAN!!!
acarbiawak,Tue Feb 18 13:06:42 +0000 2025,bisa-bisanya itu sekumpulan pemakan tai di istana itu bilang Indonesia gak gelap padahal jelas-jelas kebijakan mereka bikin masyarakat bodoh #IndonesiaGelap
endanghidayat,Tue Feb 18 21:18:25 +0000 2025,Indonesia gelap. Efisiensi ndasmu.
justikanew,Mon Feb 17 04:09:07 +0000 2025,Habis gelap.. walau sudah ganti.. ehh ternyata gelap lagi RIP #IndonesiaGelap https://t.co/XeLQEBBhOb
konde_co,Mon Feb 17 12:42:23 +0000 2025,Ratusan mahasiswa dan masyarakat memadati kawasan Patung Kuda Monas Jakarta Pusat untuk aksi #IndonesiaGelap Senin (17/2). Aksi ini juga berlangsung serentak di berbagai daerah lain se-Indonesia. Massa aksi protes dan mengkritik rezim Prabowo-Gibran karena semakin fasis https://t.co/bCaq3MxJLr
geloraco,Mon Feb 17 04:32:09 +0000 2025,Aksi Unjuk Rasa 'Indonesia Gelap' di Depan Istana Berikut Lima Tuntutan Mahasiswa https://t.co/BTvO3S27it
yusufagro,Tue Feb 18 23:48:03 +0000 2025, Indonesia Gelap terus mereka teriakkan Ya..gelap untuk : 1. Oknum pejabat korup karena adanya efisiensi anggaran 2. Gelap untuk para cukong yg ekspor SDA dan duitnya ditahan setahun sma negara 3. Gelap untuk para cukong yg ga bisa ekspor bahan mentah Lanjutkan Pak @prabowo !
neVerAl0nely,Tue Feb 18 17:09:50 +0000 2025,AKSI Indonesia gelap bukan hanya milik mahasiswa tapi seluruh rakyat Indonesia tdk terkecuali emak2 https://t.co/NBh6FxHAM2
BEMFISIPUI,Mon Feb 17 09:31:26 +0000 2025,Sedang Berlangsung: Aksi #IndonesiaGelap di Patung Kuda Jakarta. https://t.co/0VRzz0Q8Od
endanghidayat,Tue Feb 18 21:22:17 +0000 2025,Danantara. Efisiensi ndasmuu. Indonesia gelap.
PaijoKhentirr,Tue Feb 18 11:13:33 +0000 2025,Masa Kegelapan Eropa atau Abad Kegelapan adalah periode dalam sejarah Eropa yang ditandai dengan kekuasaan AGAMA keterbelakangan ilmu pengetahuan dan berbagai peristiwa kelam. Indonesia Gelap disebabkan oleh apa? ï¸ 
ebe_ganzo,Tue Feb 18 17:20:34 +0000 2025,Indonesia gelap pakta yg tidak terbantah kan karena saat ini sedang malam hari besok pagi terang lagi. https://t.co/jwUSwRhYdO
PngAdilnR4kyt,Tue Feb 18 13:09:50 +0000 2025,AKSI INDONESIA GELAP DI MALANG DAN MAKASSAR MAHASISWA KEPUNG DPRD....â€¼ï¸ #PrabowoGibranMundurlah #PrabowoGibranMundurlah ðŸ†˜ðŸ†— https://t.co/A7C842tOdS
ecosocrights,Tue Feb 18 17:11:31 +0000 2025,@ColminIndonesia There are only 2 perspectives: the perspective of the ruler/government (Indonesia Emas) and the perspective of the people (Indonesia Gelap Indonesia Cemas Indonesia Lemas)
minatbaca278,Tue Feb 18 15:21:27 +0000 2025,#FotoProfilBaru https://t.co/fDLRXZHDmU
GoodNewsJurnal,Tue Feb 18 18:42:03 +0000 2025, Indonesia Gelap kata orang-orang yang matanya buta dan hatinya juga buta! Yang merasa Indonesia gelap silahkan ke Gaza. Di gaza terang I Love Indonesia https://t.co/eGSh3FJBVE
_riverheaven,Mon Feb 17 09:12:17 +0000 2025,Satu gerakan untuk Indonesia. Sudah cukup lama negara dikuasai pemimpin dzolim dan merusak seluruh tatanan bernegara. Hentikan !!! Dukung gerakan #IndonesiaGelap -- Februari Jawa Timur PSPS Hujan Makan Bergizi Gratis Ndasmu Kabur Aja Dulu Bobotoh https://t.co/ZInvFNxwJb
kopilangit__,Tue Feb 18 14:17:09 +0000 2025,lumayan mewarnai tl yg isinya Indonesia gelap
geloraco,Tue Feb 18 13:08:23 +0000 2025,Aksi #IndonesiaGelap Mahasiswa UGM Akan Turun ke Jalan 20 Februari https://t.co/YwIgPA6F2q
NarasiNewsroom,Tue Feb 18 07:29:52 +0000 2025,Lima Tuntutan Utama Dalam Aksi Demonstrasi Mahasiswa Bertajuk Indonesia Gelap https://t.co/jfnG7PZbkE
Agustisyarif,Tue Feb 18 14:30:30 +0000 2025,Kalau dirasa isi kandang disenayan itu sudah tak berguna lagi tega gak tega kita harus berpisah dan mungkin ini jalan yg terbaik.. Indonesia Gelap Gulita
Catatan_ali7,Tue Feb 18 17:12:39 +0000 2025,Istana : Tak Ada Indonesia Gelap TIDAK ADA NDASMU !!!!! UKT mahal UMR Rendah Nepotisme Guru Besar Di lecehkan Akademisi Diabaikan Reformasi Hanya sejarah Beras Mahal Emas Impor Susu Impor Konstitusi diacak acak Laut dikasih HGB Laut dipagerin 
kumparan,Tue Feb 18 08:15:40 +0000 2025,Mensesneg Prasetyo Hadi menanggapi demo mahasiswa yang berlangsung di beberapa daerah dengan membawa tagar IndonesiaGelap. Ia mengaku heran dengan tagar tersebut karena menurutnya situasi Indonesia saat ini baik-baik saja. #newsupdate #update #news #quote https://t.co/V7KevIyf8a https://t.co/O4DOY3wLOL
kompascom,Tue Feb 18 16:33:49 +0000 2025,Puncak aksi Indonesia Gelap akan digelar bersamaan dengan hari pelantikan kepala daerah Kamis (20/2/2025). Aksi ini rencananya digelar di depan Istana Negara Jakarta Pusat. &lt; #Demo #DemoMahasiswa https://t.co/Y8PyK34U9m
OposisiCerdas,Tue Feb 18 23:18:43 +0000 2025,Tritura 2025 Menggema Bersama Indonesia Gelap Netizen Tuntut Gibran Lengser https://t.co/9BWOueWT4P
PakarINTELek,Mon Feb 17 10:27:25 +0000 2025,#IndonesiaGelap segelap masa depan mereka. Mereka hanya diajak untuk kenyang tanpa perlu menjadi pintar dan berprestasi. Menyedihkan nasib Indonesia... https://t.co/X8RCMLEyOb
miyachanie,Tue Feb 18 22:52:21 +0000 2025,Biadab ini yang katanya orang Istana bilang gak ada Indonesia Gelap ? Yap berarti pikiran mereka juga gelap.
SIMJKYZ,Tue Feb 18 12:12:17 +0000 2025,INDONESIA GELAP #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap
RagilSemar,Tue Feb 18 23:11:43 +0000 2025,Jabatan sih mentereng : Ketua MPR. Tapi menangkap aspirasi rakyat saja GAGAL. Percuma sampeyan duduk jadi wakil rakyat lah... #IndonesiaGelap cuma dianggap reaksi kaget. https://t.co/lNEpYNHVle
Aliy4eun,Tue Feb 18 19:37:43 +0000 2025,LoL temanku yang ini yang tiap kali ada isu politik selalu bikin sw membela pak wowok beberapa hari ini diam banget pffftttt. Malu pasti tuh ahahahahah Teman2 ku yang lain bikin sw ttg indonesia gelap dianya yang biasanya paling aktif malah diam
hidupbodoamat,Tue Feb 18 14:12:25 +0000 2025,Indonesia gelap karena sekarang sudah malam. #IndonesiaGelap
PakdePriha82877,Tue Feb 18 19:57:55 +0000 2025,Maaf adik2 mahasiswa sy hanya bisa memberi semangat utk kalian berjuang melawan Indonesia Gelap guna melawan bentuk ketidakadilan kezaliman keserakahan kemunafikan demokrasi mari terus maju pantang mundur demi Indonesia yg kita cita-citakan bersama adil makmur salam waras
SeirinShimura,Tue Feb 18 14:27:05 +0000 2025,Indonesia Gelap Mas Laut.
KompasData,Tue Feb 18 12:49:29 +0000 2025,Massa mahasiswa Semarang turun ke jalan untuk aksi dari Indonesia Gelap sebagai wujud kritik pemerintahan sekarang. #Polhuk #AdadiKompas https://t.co/tIjgKjKNl9
abu_waras,Tue Feb 18 11:15:50 +0000 2025,Istana: Tak Ada Indonesia Gelap Jangan Membelokkan yang Sebenarnya Netizen: Ada Kalau Orang Terkorup Di Dunia Dilindungi Negara Bukankah Hukum Sudah Gelap?
persmercusuar,Tue Feb 18 17:11:24 +0000 2025,[ BERITA ] Indonesia Gelap: Carut-Marut 100 Hari Kinerja Prabowo-Gibran Melalui Aksi Mahasiswa Jawa Timur Senin (17/2) ribuan mahasiswa dari berbagai universitas di Jawa Timur menggelar aksi demontrasi di depan kantor DPRD Jatim. Aksi demontrasi ini diwarnai negosiasi panas https://t.co/kMxtjr3Kc6
faizalassegaf,Tue Feb 18 09:34:25 +0000 2025,ï¸ #IndonesiaGelap Seluruh elemen pro perubahan jangan pernah takut menyuarakan sikap perlawanan atas ketidakadilan. Selengkapnya: https://t.co/NG2gJNsFSK ** https://t.co/Is73W4Clvl
sukardiyahya162,Tue Feb 18 22:58:09 +0000 2025,Ketika strategi ADU SOMBA para pembenci utk memisahkan @jokowi dgn @prabowo itu gagal. Mereka kembali bermanuver dgn jurus DEWA MABOK dgn isu lucu INDONESIA GELAP. Padahal yg GELAP mata hati mereka karena kebencian akibat kalah pilpres. @prabowo tetap berteriak HIDUP JOKOWI ! https://t.co/aOjCbEfThh
vicko_twitt,Tue Feb 18 12:15:22 +0000 2025,@straits_times Dark indonesia not because there is no light but because those in power choose to close their eyes. we see we know but our voices continue to be muted #IndonesiaGelap
mysticwalpurgis,Tue Feb 18 14:53:40 +0000 2025,ARGHH COWOKKU TAMPAN SEKALI SAYANGKU GSJDJDHEBHDJDJDHJEJEB
sirupmerah_,Tue Feb 18 13:37:17 +0000 2025,seperti biasa gue punya draft puisi buat indonesia gelap ini. gue enggak turun ke jalan sih tapi gue sangat amat bisa memaki maki pemrenta lewat tulisan. bakal di up sabtu...? atau pas kita menang. atau pas kamisan. ga tau. suka suka mood aja yah entar
convomf,Tue Feb 18 11:40:06 +0000 2025, ini di aku aja atau di kalian juga sama? indonesia gelap di instagram sepi bgt? ini kalau aku share tamplate tu dikira fomo gk ya. kek aku brnan greget
qsbelr,Tue Feb 18 15:58:33 +0000 2025,Gara2 bamyak ngelike+rt tweet indonesia gelap timeline ku jadi jarang ada tb
OposisiCerdas,Tue Feb 18 15:35:22 +0000 2025,Mahasiswa Demo Indonesia Gelap di Era Prabowo Gerindra Sebut Reaksi Berlebihan dan Kontraproduktif! https://t.co/kwkL1p910B
Hyuniverse089,Tue Feb 18 15:06:54 +0000 2025,Join indonesia gelap kah bang
mieayamkansas,Tue Feb 18 17:59:16 +0000 2025,Ngeliat temen yg dulu pendukung 02 bgt smpe keluarganya pun semuanya dukung 02 trs bikin story indonesia gelap gue kyk... Bang knp gk dri dlu bg kan klo gk milih gabakal gni kan ya
tham878,Tue Feb 18 11:38:00 +0000 2025,Ngakak demo Indonesia Gelap pdhal yg gelap itu muka &amp; otaknya https://t.co/vPwAKfAYMp
TrendAsia_Org,Tue Feb 18 02:30:42 +0000 2025,#IndonesiaGelap saatnya gunakan cutimu turun ke jalan dan terus #BersuaraTiapHari hingga rakyat menang! Sampai jumpa hari Jumat 21 Februari 2025! https://t.co/rgLZJHQKws
evinurjnah,Tue Feb 18 15:18:06 +0000 2025, Apaan Indonesia Gelap? Hidup gue baik-baik aja kerja lancar makan tetap ada. Yang demo cuma mahasiswa sok kritis pasti ditunggangi elit politik. Baca selengkapnya: [https://t.co/SHBJ7s21nA] https://t.co/ANLI4WF1uD
RadioElshinta,Tue Feb 18 23:16:20 +0000 2025,Demo Mahasiswa yang mengusung tagar Indonesia Gelap berujung Ricuh di sejumlah Kota. Apa yang tengah terjadi sebenarnya ? Sebelumnya ada ajakan pada Generasi Milenial dan Gen Z melalui Tagar #Kaburduluaja dan menyusul Tagar #IndonesiaGelap. Apakah keduanya masih https://t.co/1hi4zW87tZ
NarasiNewsroom,Mon Feb 17 14:29:04 +0000 2025,Tidak hanya di Jakarta aksi demonstrasi Indonesia Gelap juga dilakukan oleh para mahasiswa di sejumlah daerah. Di Surabaya Jawa Timur aksi sempat memanas setelah terjadi pelemparan. Sedangkan di Bandung Jawa Barat mahasiswa tetap melaksanakan aksi demonstrasi walau diguyur https://t.co/luOh33mwVM
anakdotunpad,Tue Feb 18 06:18:25 +0000 2025,Badan Eksekutif Mahasiswa Seluruh Indonesia (BEM SI) menggelar demonstrasi bertajuk Indonesia Gelap pada Senin 17 Februari 2025. https://t.co/islCUlhg8j
MahaYakuza,Tue Feb 18 20:51:03 +0000 2025,Indonesia Gelap? Ah masa... Coba cek panel listrik dulu barangkali tinggal 24% atau 16% 
RadioElshinta,Tue Feb 18 16:15:00 +0000 2025,#DiskusiInteraktif Bagaimana merespon aksi demo mahasiswa yang menolak kebijakan pemerintah dengan tagar Indonesia gelap? [TALK] Direktur Riset TRUST Indonesia - Ahmad Fadli Streaming https://t.co/NJaL0w26ct #E180223 https://t.co/uI6LvV8uXo
detikcom,Tue Feb 18 00:50:00 +0000 2025,Mahasiswa dari berbagai kampus berbondong-bondong turun ke jalan gelar aksi #IndonesiaGelap. Mereka tegas menolak RUU TNI Polri dan Kejaksaan. https://t.co/GcbIwqNhJf
lemonmilkys,Tue Feb 18 15:33:15 +0000 2025, tak ada indonesia gelap soalnya yang gelap muka lu
farid_gt,Tue Feb 18 15:16:40 +0000 2025,Indonesia gelap gak sampai ke akar rumput gak.. feeling hopeless banget..
konde_co,Mon Feb 17 09:11:35 +0000 2025,Aksi #PeringatanDarurat #IndonesiaGelap berlangsung hari ini Senin (17/1/2025). Peserta aksi mulai memenuhi kawasan Patung Kuda Jakarta Pusat. Salsabila Putri Pertiwi jurnalis https://t.co/PJCryzPlGE melaporkan dari lapangan. https://t.co/hSCPFlVXuO
massukis17,Tue Feb 18 23:15:51 +0000 2025,INDONESIA GELAP
msaid_didu,Tue Feb 18 23:44:26 +0000 2025,Dan yg menarik tdk ada kritikan thdp penyebab #IndonesiaGelap yaitu Jokowi yg telah membuat utang ugal-ugalan sehingga tahun ini negara harus bayar utang sktr Rp 1.350 trilyun serta pemberian tambang ke Asing.
neVerAl0nely,Tue Feb 18 17:03:30 +0000 2025,- Pengunjuk rasa melempar kotoran sapi ke Gedung DPRD Jawa Tengah di Semarang pada unjuk rasa #Indonesia Gelap Selasa 18 Februari 2025. Secara umum ini tentang protes terhadap efisiensi anggaran yang amat sangat berpengaruh terhadap kebijakan seperti pendidikan kata https://t.co/nRMRKw0eVs
nawacitamedia,Tue Feb 18 18:10:44 +0000 2025,Makna di Balik Aksi Demo Mahasiswa Bertagar Indonesia Gelap https://t.co/kO8BPoG9gr lewat @nawacit4
Kebenaran_70,Tue Feb 18 14:49:38 +0000 2025,Ini lagi ..... Yg menghianati Gus Dur Menterinya penuh Penghianat Makanya INDONESIA GELAP https://t.co/XyaW6GrHL6
LambeResing,Mon Feb 17 13:01:57 +0000 2025,Diam sudah bukan lagi sebuah opsi. Tiga peringatan sudah dinaikan rakyat namun mereka hanya peduli dengan kepentingan mereka saja. Tetap semangat dan stay safe untuk kalian semua yang turun aksi memperjuangkan hak seluruh rakyat Indonesia ðŸ‡®ðŸ‡© #IndonesiaGelap
subakcookies,Tue Feb 18 12:26:04 +0000 2025,di tiktok tagar indonesia gelap jadi guyonan [tersenyum miris]
BenksWinarso,Tue Feb 18 16:23:50 +0000 2025, DARK INDONESIA PROTEST Public dissatisfaction with the current situation in Indonesia has manifested itself in several movements protesting against the policies of President Prabowo Subianto and his predecessor. One such movement was a nationwide protest called Indonesia Gelap https://t.co/9nOrowoSuU
Hendrajayandr93,Tue Feb 18 15:58:55 +0000 2025,100 hari prabowo indonesia gelap hancur-hancuran raport merah
yangmi3prnew,Tue Feb 18 14:15:02 +0000 2025,Terharu mahasiswa berjuang mencari keadilan.Terus berjuang do'a kami selalu. @bemuiofficial @_bemsi Pejabat tidak paham #IndonesiaGelap Massa Aksi Indonesia Gelap Bertahan Nyanyikan Lagu Ibu Pertiwi dan Kibarkan Bendera Merah Putih https://t.co/PdHyMIkSPq lewat @tribunnews
dnonaraafeat,Tue Feb 18 22:31:22 +0000 2025,Pengen edit header tapi gaada bahan foto nya hhhh
abu_waras,Tue Feb 18 14:02:55 +0000 2025,'Indonesia Gelap' Jadi Berita Internasional Investor Asing Bisa Menahan Diri Kalau Indonesia Sedang Tidak Baik Baik Saja.
abu_waras,Mon Feb 17 21:57:22 +0000 2025,Teriakan Hidup Jokowi! telah menjadi awal #IndonesiaGelap yang membangkitkan semangat Rakyat untuk segera menyelamatkan bangsa dan negara dari kerusakan yang lebih parah. Rakyat: Jangan Dikira Kami Akan Diam!.
indoposco,Tue Feb 18 12:58:53 +0000 2025,Soal Demo Indonesia Gelap Mensesneg Imbau Mahasiswa Lebih Jeli https://t.co/tPL4uPJpmz #demo #IndonesiaGelap #mahasiswa #mensesneg #MenteriSekretarisNegara #PrasetyoHadi
MARQUEZ__93,Mon Feb 17 05:49:00 +0000 2025,Indonesia Gelapâ€¼ï¸ BEM SI Demo Menuntut Pemerintah Mengungkap Transparansi Program Makan Bergizi Gratis. BEM SI Menolak Revisi UU Minerba Menolak Dwifungsi TNI Dan Meminta Aparat Segera Menangkap Dan Mengadili Presiden ke-7 RI Joko Widodo (Jokowi). https://t.co/gq2IakeJf1
